county_name,administered_count,administered_count_change,administered_count_roll_avg,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_change,report_date,population,pct_vaccinated_population,longitude,latitude,l_h_d_reported_inventory,community_reported_inventory,total_reported_inventory,inventory_report_date,administered_doses_per_100k
Illinois,11091761,49025,75857.0,95490,5254029,26644,2021-05-24,12741080,41.23692026107677,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,87055.10835816116
Illinois,11150876,59115,70805.0,95490,5285562,31533,2021-05-25,12741080,41.48441105463587,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,87519.08001519494
Illinois,11214156,63280,67111.0,95490,5317656,32094,2021-05-26,12741080,41.73630492862458,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,88015.74120875153
Illinois,11276160,62004,58059.0,95490,5350950,33294,2021-05-27,12741080,41.997617156473396,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,88502.38755270354
Illinois,11330667,54507,54943.0,95490,5381472,30522,2021-05-28,12741080,42.23717298690535,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,88930.1927309145
Illinois,11369709,39042,51882.0,95490,5402198,20726,2021-05-29,12741080,42.39984365532592,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,89236.61887375325
Illinois,11391878,22169,49877.0,95490,5412379,10181,2021-05-30,12741080,42.47975053920076,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,89410.6151126906
Illinois,11408911,17033,45307.0,95490,5421188,8809,2021-05-31,12741080,42.5488891051622,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,89544.30079710668
Illinois,11438141,29230,41038.0,95490,5440604,19416,2021-06-01,12741080,42.70127807061882,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,89773.71619988258
Illinois,11474366,36225,37173.0,95490,5460898,20294,2021-06-02,12741080,42.86055813164975,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,90058.03275703473
Illinois,11527370,53004,35887.0,95490,5490459,29561,2021-06-03,12741080,43.0925714303654,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,90474.0414470359
Illinois,11582809,55439,36020.0,95490,5524528,34069,2021-06-04,12741080,43.359966345082206,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,90909.16154674486
Illinois,11631293,48484,37369.0,95490,5555818,31290,2021-06-05,12741080,43.60554992198464,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,91289.69443720627
Illinois,11664700,33407,38975.0,95490,5577098,21280,2021-06-06,12741080,43.77256873043729,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,91551.89356004358
Illinois,11708874,44174,42852.0,95490,5606931,29833,2021-06-07,12741080,44.00671685602791,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,91898.59886289075
Illinois,11759105,50231,45852.0,95490,5639749,32818,2021-06-08,12741080,44.26429313684554,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,92292.84330684683
Illinois,11821373,62268,49572.0,95490,5678116,38367,2021-06-09,12741080,44.56542145563798,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,92781.56168864806
Illinois,11863456,42083,48012.0,95490,5705969,27853,2021-06-10,12741080,44.78402929735941,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,93111.85550989398
Illinois,11902049,38593,45606.0,95490,5731812,25843,2021-06-11,12741080,44.98686139636514,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,93414.75761866341
Illinois,11924966,22917,41953.0,95490,5747319,15507,2021-06-12,12741080,45.10857007412245,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,93594.6246315069
Illinois,11947090,22124,40341.0,95490,5763139,15820,2021-06-13,12741080,45.23273537251159,-89.510168,39.839888,261579,316661,589004,2021-06-13T00:00:00,93768.26768217451
Adams,6,6,1.0,0,0,0,2020-12-17,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,9.133671279170661
Adams,11,5,2.0,0,0,0,2020-12-18,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,16.745064011812882
Adams,11,0,2.0,0,0,0,2020-12-19,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,16.745064011812882
Adams,11,0,2.0,0,0,0,2020-12-20,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,16.745064011812882
Adams,11,0,2.0,0,0,0,2020-12-21,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,16.745064011812882
Adams,11,0,2.0,0,0,0,2020-12-22,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,16.745064011812882
Adams,547,536,78.0,0,0,0,2020-12-23,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,832.6863649510587
Adams,787,240,112.0,0,0,0,2020-12-24,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,1198.0332161178853
Adams,787,0,111.0,0,0,0,2020-12-25,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,1198.0332161178853
Adams,787,0,111.0,0,0,0,2020-12-26,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,1198.0332161178853
Adams,787,0,111.0,0,0,0,2020-12-27,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,1198.0332161178853
Adams,954,167,135.0,0,0,0,2020-12-28,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,1452.2537333881353
Adams,1181,227,167.0,0,0,0,2020-12-29,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,1797.810963450092
Adams,1486,305,134.0,0,0,0,2020-12-30,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,2262.1059201412672
Adams,1562,76,111.0,0,0,0,2020-12-31,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,2377.799089677429
Adams,1562,0,111.0,0,0,0,2021-01-01,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,2377.799089677429
Adams,1562,0,111.0,0,0,0,2021-01-02,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,2377.799089677429
Adams,1562,0,111.0,0,0,0,2021-01-03,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,2377.799089677429
Adams,1670,108,102.0,0,0,0,2021-01-04,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,2542.205172702501
Adams,1809,139,90.0,0,0,0,2021-01-05,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,2753.8018906699544
Adams,2091,282,86.0,0,0,0,2021-01-06,65691,0.0,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,3183.084440790976
Adams,2297,206,105.0,0,2,2,2021-01-07,65691,0.0030445570930568875,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,3496.6738213758354
Adams,2466,169,129.0,0,9,7,2021-01-08,65691,0.013700506918755994,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,3753.9388957391425
Adams,2466,0,129.0,0,9,0,2021-01-09,65691,0.013700506918755994,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,3753.9388957391425
Adams,2466,0,129.0,0,9,0,2021-01-10,65691,0.013700506918755994,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,3753.9388957391425
Adams,2501,35,119.0,0,9,0,2021-01-11,65691,0.013700506918755994,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,3807.218644867638
Adams,2616,115,115.0,0,11,2,2021-01-12,65691,0.01674506401181288,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,3982.280677718409
Adams,2988,372,128.0,0,316,305,2021-01-13,65691,0.48104002070298824,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,4548.56829702699
Adams,3331,343,148.0,0,567,251,2021-01-14,65691,0.8631319358816275,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,5070.709838486246
Adams,3852,521,198.0,0,676,109,2021-01-15,65691,1.0290602974532281,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,5863.816961227566
Adams,3955,103,213.0,0,706,30,2021-01-16,65691,1.0747286538490812,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,6020.611651519995
Adams,3957,2,213.0,0,706,0,2021-01-17,65691,1.0747286538490812,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,6023.656208613052
Adams,4854,897,336.0,0,856,150,2021-01-18,65691,1.3030704358283478,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,7389.140064849066
Adams,6202,1348,512.0,0,885,29,2021-01-19,65691,1.3472165136776726,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,9441.171545569408
Adams,7372,1170,626.0,0,890,5,2021-01-20,65691,1.354827906410315,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,11222.237445007688
Adams,8538,1166,744.0,0,892,2,2021-01-21,65691,1.3578724635033719,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,12997.214230259855
Adams,9611,1073,823.0,0,904,12,2021-01-22,65691,1.3761398060617132,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,14630.619110684873
Adams,9691,80,819.0,0,904,0,2021-01-23,65691,1.3761398060617132,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,14752.40139440715
Adams,9705,14,821.0,0,904,0,2021-01-24,65691,1.3761398060617132,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,14773.713294058547
Adams,10422,717,795.0,0,924,20,2021-01-25,65691,1.406585376992282,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,15865.187011919441
Adams,11337,915,734.0,0,1157,233,2021-01-26,65691,1.7612762783334097,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,17258.071881992968
Adams,12331,994,708.0,0,1486,329,2021-01-27,65691,2.262105920141267,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,18771.21675724224
Adams,13162,831,661.0,0,1837,351,2021-01-28,65691,2.796425689972751,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,20036.230229407374
Adams,13827,665,602.0,0,1985,148,2021-01-29,65691,3.0217229148589606,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,21048.545462848793
Adams,13849,22,594.0,0,1987,2,2021-01-30,65691,3.0247674719520177,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,21082.035590872416
Adams,13855,6,593.0,0,1987,0,2021-01-31,65691,3.0247674719520177,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,21091.169262151587
Adams,13981,126,508.0,0,2088,101,2021-02-01,65691,3.17851760515139,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,21282.97635901417
Adams,15008,1027,524.0,0,2419,331,2021-02-02,65691,3.6823918040523056,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,22846.356426298884
Adams,15896,888,509.0,0,2626,207,2021-02-03,65691,3.9975034631836937,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,24198.139775616142
Adams,16562,666,486.0,0,2714,88,2021-02-04,65691,4.131463975278196,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,25211.977287604088
Adams,16854,292,432.0,0,2785,71,2021-02-05,65691,4.239545752081716,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,25656.48262319039
Adams,16958,104,444.0,0,2793,8,2021-02-06,65691,4.251723980453943,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,25814.799592029347
Adams,16992,34,448.0,0,2796,3,2021-02-07,65691,4.256290816093529,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,25866.55706261132
Adams,17721,729,534.0,0,2987,191,2021-02-08,65691,4.5470460184804615,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,26976.298123030552
Adams,18807,1086,543.0,0,4033,1046,2021-02-09,65691,6.139349378149213,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,28629.492624560444
Adams,20189,1382,613.0,0,5082,1049,2021-02-10,65691,7.736219573457551,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,30733.281575862755
Adams,21217,1028,665.0,0,6054,972,2021-02-11,65691,9.215874320683199,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,32298.18392169399
Adams,22347,1130,785.0,0,6892,838,2021-02-12,65691,10.491543742674034,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,34018.358679271136
Adams,22395,48,777.0,0,6895,3,2021-02-13,65691,10.496110578313619,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,34091.428049504495
Adams,22436,41,778.0,0,6897,2,2021-02-14,65691,10.499155135406676,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,34153.841469912164
Adams,23282,846,794.0,0,7652,755,2021-02-15,65691,11.648475438035652,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,35441.68912027523
Adams,24393,1111,798.0,0,8494,842,2021-02-16,65691,12.930233974212602,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,37132.94058546833
Adams,24896,503,672.0,0,8971,477,2021-02-17,65691,13.65636084090667,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,37898.64669437213
Adams,25867,971,664.0,0,9496,525,2021-02-18,65691,14.455557077834102,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,39376.77916305126
Adams,26376,509,576.0,0,9934,438,2021-02-19,65691,15.12231508121356,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,40151.618943234236
Adams,26386,10,570.0,0,9943,9,2021-02-20,65691,15.136015588132318,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,40166.84172869952
Adams,26421,35,569.0,0,9977,34,2021-02-21,65691,15.187773058714281,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,40220.12147782801
Adams,27478,1057,599.0,0,10758,781,2021-02-22,65691,16.376672603552997,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,41829.169901508576
Adams,28425,947,576.0,0,11560,802,2021-02-23,65691,17.59753999786881,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,43270.76768507101
Adams,29208,783,616.0,0,12241,681,2021-02-24,65691,18.63421168805468,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,44462.71178700279
Adams,29850,642,569.0,0,12838,597,2021-02-25,65691,19.54301198033216,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,45440.014613874046
Adams,30498,648,589.0,0,13365,527,2021-02-26,65691,20.34525277435265,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,46426.45111202448
Adams,31043,545,665.0,0,13414,49,2021-02-27,65691,20.419844423132545,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,47256.09291988248
Adams,31105,62,669.0,0,13454,40,2021-02-28,65691,20.480735564993683,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,47350.47418976724
Adams,31774,669,614.0,0,14083,629,2021-03-01,65691,21.438248770760072,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,48368.87853739477
Adams,31966,192,506.0,0,14220,137,2021-03-02,65691,21.646800931634473,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,48661.156018328234
Adams,32189,223,426.0,0,14408,188,2021-03-03,65691,21.93298929838182,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,49000.62413420408
Adams,32426,237,368.0,0,14623,215,2021-03-04,65691,22.260279185885434,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,49361.40414973132
Adams,33286,860,398.0,0,15461,838,2021-03-05,65691,23.53594860787627,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,50670.56369974578
Adams,33437,151,342.0,0,15585,124,2021-03-06,65691,23.724711147645795,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,50900.427760271574
Adams,33603,166,357.0,0,15748,163,2021-03-07,65691,23.972842550729933,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,51153.125998995296
Adams,33931,328,308.0,0,16064,316,2021-03-08,65691,24.45388257143292,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,51652.43336225662
Adams,34369,438,343.0,0,16479,415,2021-03-09,65691,25.085628168242224,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,52319.191365636085
Adams,34668,299,354.0,0,16768,289,2021-03-10,65691,25.525566668188944,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,52774.35265104809
Adams,35135,467,387.0,0,17229,461,2021-03-11,65691,26.227337078138557,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,53485.256732276874
Adams,35511,376,318.0,0,17569,340,2021-03-12,65691,26.74491178395823,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,54057.63346577157
Adams,35521,10,298.0,0,17574,5,2021-03-13,65691,26.75252317669087,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,54072.85625123686
Adams,35542,21,277.0,0,17584,10,2021-03-14,65691,26.76774596215615,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,54104.824100713944
Adams,36046,504,302.0,0,18061,477,2021-03-15,65691,27.493872828850225,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,54872.05248816428
Adams,36291,245,275.0,0,18265,204,2021-03-16,65691,27.80441765234202,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,55245.01073206375
Adams,36494,203,261.0,0,18439,174,2021-03-17,65691,28.069294119437977,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,55554.03327700903
Adams,36746,252,230.0,0,18654,215,2021-03-18,65691,28.396584006941588,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,55937.6474707342
Adams,37101,355,227.0,0,18893,239,2021-03-19,65691,28.760408579561886,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,56478.056354751796
Adams,37671,570,307.0,0,19447,554,2021-03-20,65691,29.60375089433865,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,57345.755126273005
Adams,37736,65,313.0,0,19509,62,2021-03-21,65691,29.698132164223413,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,57444.70323179736
Adams,37756,20,244.0,0,19521,12,2021-03-22,65691,29.716399506781748,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,57475.14880272793
Adams,37849,93,223.0,0,19594,73,2021-03-23,65691,29.827525840678327,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,57616.72070755507
Adams,37938,89,206.0,0,19660,66,2021-03-24,65691,29.927996224749204,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,57752.2034981961
Adams,38249,311,215.0,0,19953,293,2021-03-25,65691,30.374023838882035,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,58225.63212616645
Adams,38518,269,202.0,0,20205,252,2021-03-26,65691,30.757638032607204,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,58635.1250551826
Adams,38670,152,143.0,0,20349,144,2021-03-27,65691,30.976846143307302,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,58866.511394254914
Adams,38835,165,157.0,0,20509,160,2021-03-28,65691,31.220410710751857,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,59117.68735443211
Adams,38878,43,160.0,0,20546,37,2021-03-29,65691,31.276735016973404,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,59183.14533193284
Adams,39145,267,185.0,0,20602,56,2021-03-30,65691,31.361982615579,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,59589.593703855935
Adams,39345,200,201.0,0,20664,62,2021-03-31,65691,31.456363885463762,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,59894.04941316162
Adams,39659,314,201.0,0,20801,137,2021-04-01,65691,31.66491604633816,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,60372.04487677155
Adams,39721,62,172.0,0,20849,48,2021-04-02,65691,31.737985416571522,-91.1353,40.0578,3878,496,4374,2021-06-13T00:00:00,60466.42614665632
