date,county,region,fips,first_dose_administered,second_dose_administered,single_dose_administered,all_doses_administered,fully_vaccinated,booster_dose_administered,new_first_dose_administered,new_second_dose_administered,new_single_dose_administered,new_all_doses_administered,new_fully_vaccinated,new_booster_dose_administered,current_as_of
2021-01-31,Blackford,6,18009,2,5,0,7,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Benton,4,18007,1,4,0,5,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Bartholomew,8,18005,78,0,0,78,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Allen,3,18003,38,152,0,190,152,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Adams,3,18001,39,19,0,58,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Tippecanoe,4,18157,22,192,0,214,192,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Tipton,6,18159,3,6,0,9,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Union,6,18161,1,0,0,1,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Unknown,Unknown,Unknown,23,74,0,97,74,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Vanderburgh,10,18163,258,459,0,717,459,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Vermillion,7,18165,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Clinton,4,18023,3,12,0,15,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Daviess,10,18027,5,1,0,6,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Cass,4,18017,2,1,0,3,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Dearborn,9,18029,1,3,0,4,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Henry,6,18065,15,7,0,22,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Hendricks,5,18063,34,436,0,470,436,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Harrison,9,18061,63,19,0,82,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Hancock,5,18059,16,35,0,51,35,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,De Kalb,3,18033,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Greene,7,18055,3,1,0,4,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Grant,6,18053,4,9,0,13,9,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Gibson,10,18051,40,22,0,62,22,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Hamilton,5,18057,366,455,0,821,455,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Franklin,9,18047,2,0,0,2,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Fountain,4,18045,0,4,0,4,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Floyd,9,18043,197,21,0,218,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Fayette,6,18041,7,10,0,17,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Elkhart,2,18039,0,1,0,1,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Dubois,10,18037,12,3,0,15,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Delaware,6,18035,11,8,0,19,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Decatur,9,18031,0,6,0,6,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-01-31,Fulton,2,18049,2,0,0,2,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Wabash,3,18169,40,15,0,55,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Warren,4,18171,4,6,0,10,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Warrick,10,18173,268,148,1,417,149,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Whitley,3,18183,159,30,0,189,30,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Wayne,6,18177,551,200,0,751,200,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Wells,3,18179,227,97,0,324,97,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,White,4,18181,29,34,0,63,34,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Washington,8,18175,44,16,0,60,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Vermillion,7,18165,23,18,0,41,18,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Vigo,7,18167,453,157,0,610,157,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Unknown,Unknown,Unknown,77,136,0,213,136,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Fountain,4,18045,10,10,0,20,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Franklin,9,18047,45,4,0,49,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Fulton,2,18049,16,3,0,19,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Gibson,10,18051,165,96,0,261,96,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Grant,6,18053,292,132,0,424,132,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Greene,7,18055,125,38,0,163,38,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Hamilton,5,18057,1203,1145,2,2350,1147,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Hancock,5,18059,275,186,0,461,186,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Harrison,9,18061,238,19,0,257,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Hendricks,5,18063,441,526,0,967,526,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Henry,6,18065,214,56,0,270,56,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Howard,6,18067,109,87,1,197,88,0,1,0,0,1,0,0,2022-01-11 05:00:00
2021-02-01,Huntington,3,18069,42,33,0,75,33,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Jackson,8,18071,227,142,1,370,143,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Vanderburgh,10,18163,393,410,0,803,410,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Jay,6,18075,65,6,0,71,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Jefferson,9,18077,183,3,0,186,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Floyd,9,18043,358,49,1,408,50,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Fayette,6,18041,29,26,0,55,26,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Elkhart,2,18039,279,142,0,421,142,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Dubois,10,18037,263,58,0,321,58,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Adams,3,18001,58,95,0,153,95,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Allen,3,18003,527,813,0,1340,813,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Bartholomew,8,18005,371,20,0,391,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Benton,4,18007,30,19,0,49,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Blackford,6,18009,34,6,0,40,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Boone,5,18011,164,145,1,310,146,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Brown,8,18013,51,16,0,67,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Carroll,4,18015,44,17,0,61,17,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Jennings,9,18079,247,9,0,256,9,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Cass,4,18017,91,5,0,96,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Clay,7,18021,44,33,0,77,33,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Clinton,4,18023,39,25,1,65,26,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Crawford,10,18025,57,4,0,61,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Daviess,10,18027,164,23,0,187,23,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,De Kalb,3,18033,141,65,0,206,65,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Dearborn,9,18029,39,26,1,66,27,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Decatur,9,18031,92,178,0,270,178,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Delaware,6,18035,375,188,0,563,188,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Clark,9,18019,409,40,0,449,40,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Johnson,5,18081,376,159,0,535,159,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Jasper,1,18073,166,71,0,237,71,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Kosciusko,2,18085,220,20,0,240,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Posey,10,18129,34,47,0,81,47,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Knox,10,18083,191,45,0,236,45,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Putnam,7,18133,71,45,0,116,45,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Randolph,6,18135,108,23,0,131,23,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Ripley,9,18137,43,20,0,63,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Rush,6,18139,41,116,0,157,116,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Scott,9,18143,103,6,0,109,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Shelby,5,18145,196,72,0,268,72,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Spencer,10,18147,60,20,0,80,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,St. Joseph,2,18141,822,176,0,998,176,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Starke,2,18149,43,8,0,51,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Steuben,3,18151,59,116,0,175,116,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Sullivan,7,18153,97,19,0,116,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Switzerland,9,18155,80,5,0,85,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Tippecanoe,4,18157,262,277,0,539,277,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Tipton,6,18159,53,18,0,71,18,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Union,6,18161,13,4,0,17,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Porter,1,18127,645,180,0,825,180,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Pike,10,18125,55,15,0,70,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Pulaski,2,18131,4,4,0,8,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Parke,7,18121,11,15,0,26,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,La Porte,1,18091,375,12,0,387,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Lagrange,3,18087,32,74,0,106,74,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Lake,1,18089,1454,563,0,2017,563,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Lawrence,8,18093,101,88,1,190,89,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Madison,6,18095,330,180,0,510,180,0,1,0,0,1,0,0,2022-01-11 05:00:00
2021-02-01,Perry,10,18123,119,15,0,134,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Marshall,2,18099,272,46,0,318,46,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Martin,10,18101,13,1,0,14,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Miami,3,18103,69,18,0,87,18,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Marion,5,18097,2120,1236,5,3361,1241,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Montgomery,4,18107,141,99,0,240,99,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Monroe,8,18105,345,374,0,719,374,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Out of State,Out of State,Out of State,460,306,0,766,306,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Orange,8,18117,49,66,0,115,66,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Ohio,9,18115,3,5,1,9,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Owen,7,18119,50,20,0,70,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Newton,1,18111,15,15,0,30,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Morgan,5,18109,238,69,0,307,69,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-01,Noble,3,18113,208,34,0,242,34,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Wabash,3,18169,66,9,0,75,9,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Whitley,3,18183,250,91,0,341,91,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,White,4,18181,165,14,0,179,14,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Wells,3,18179,70,35,0,105,35,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Wayne,6,18177,549,192,1,742,193,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Washington,8,18175,140,18,0,158,18,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Warrick,10,18173,204,82,0,286,82,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Warren,4,18171,102,7,0,109,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Vigo,7,18167,474,323,0,797,323,0,0,1,0,1,1,0,2022-01-11 05:00:00
2021-02-02,Pike,10,18125,89,2,0,91,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Vanderburgh,10,18163,992,418,0,1410,418,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Montgomery,4,18107,67,55,0,122,55,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Monroe,8,18105,285,341,0,626,341,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Miami,3,18103,89,27,0,116,27,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Martin,10,18101,80,12,0,92,12,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Marshall,2,18099,166,20,0,186,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Marion,5,18097,2120,1426,0,3546,1426,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Madison,6,18095,944,148,0,1092,148,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Lawrence,8,18093,161,190,0,351,190,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Lake,1,18089,1521,545,0,2066,545,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Lagrange,3,18087,260,22,0,282,22,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,La Porte,1,18091,374,72,0,446,72,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Kosciusko,2,18085,432,10,0,442,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Knox,10,18083,187,77,0,264,77,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Johnson,5,18081,473,277,1,751,278,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Jennings,9,18079,56,8,0,64,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Morgan,5,18109,100,104,0,204,104,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Jefferson,9,18077,174,29,0,203,29,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Newton,1,18111,19,20,0,39,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Ohio,9,18115,91,7,0,98,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Spencer,10,18147,161,18,0,179,18,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Shelby,5,18145,117,55,0,172,55,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Scott,9,18143,43,4,0,47,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Rush,6,18139,71,83,0,154,83,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Ripley,9,18137,112,183,0,295,183,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Randolph,6,18135,184,135,0,319,135,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Putnam,7,18133,205,71,0,276,71,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Pulaski,2,18131,21,4,0,25,4,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Posey,10,18129,227,37,0,264,37,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Porter,1,18127,927,176,0,1103,176,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Perry,10,18123,23,5,0,28,5,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Parke,7,18121,39,25,0,64,25,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Owen,7,18119,61,26,0,87,26,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Out of State,Out of State,Out of State,604,398,0,1002,398,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Orange,8,18117,77,52,0,129,52,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Noble,3,18113,76,38,0,114,38,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,St. Joseph,2,18141,1306,477,0,1783,477,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Jay,6,18075,112,47,0,159,47,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Jackson,8,18071,336,10,0,346,10,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,De Kalb,3,18033,52,38,0,90,38,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Daviess,10,18027,61,15,1,77,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Crawford,10,18025,64,3,0,67,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Clinton,4,18023,290,98,0,388,98,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Clay,7,18021,67,63,0,130,63,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Clark,9,18019,553,66,0,619,66,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Cass,4,18017,262,24,0,286,24,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Carroll,4,18015,158,25,0,183,25,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Brown,8,18013,133,23,0,156,23,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Boone,5,18011,433,148,1,582,149,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Blackford,6,18009,167,7,0,174,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Benton,4,18007,32,15,0,47,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Bartholomew,8,18005,451,107,0,558,107,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Allen,3,18003,1067,562,0,1629,562,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Adams,3,18001,83,72,0,155,72,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Dearborn,9,18029,448,83,0,531,83,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Jasper,1,18073,201,21,0,222,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Decatur,9,18031,104,150,0,254,150,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Dubois,10,18037,184,21,0,205,21,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Huntington,3,18069,231,30,0,261,30,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Howard,6,18067,146,114,0,260,114,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Henry,6,18065,198,114,0,312,114,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Hendricks,5,18063,461,396,0,857,396,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Harrison,9,18061,371,32,0,403,32,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Hancock,5,18059,316,174,0,490,174,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Hamilton,5,18057,1156,1030,1,2187,1031,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Grant,6,18053,272,193,1,466,194,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Gibson,10,18051,153,79,0,232,79,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Fulton,2,18049,22,3,0,25,3,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Franklin,9,18047,118,71,0,189,71,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Fountain,4,18045,183,11,0,194,11,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Floyd,9,18043,441,123,0,564,123,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Fayette,6,18041,153,9,0,162,9,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Elkhart,2,18039,506,687,0,1193,687,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Delaware,6,18035,623,80,0,703,80,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Vermillion,7,18165,61,26,0,87,26,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Greene,7,18055,177,51,0,228,51,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Starke,2,18149,100,6,0,106,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Unknown,Unknown,Unknown,85,130,0,215,130,0,1,0,0,1,0,0,2022-01-11 05:00:00
2021-02-02,Union,6,18161,87,7,0,94,7,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Tipton,6,18159,30,23,0,53,23,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Tippecanoe,4,18157,490,276,0,766,276,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Switzerland,9,18155,67,6,0,73,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Sullivan,7,18153,109,28,0,137,28,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-02,Steuben,3,18151,202,85,0,287,85,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Hamilton,5,18057,1146,808,1,1955,809,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Greene,7,18055,159,50,0,209,50,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Grant,6,18053,235,248,0,483,248,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Gibson,10,18051,472,40,0,512,40,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Putnam,7,18133,291,64,0,355,64,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Franklin,9,18047,85,135,0,220,135,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Fountain,4,18045,120,20,0,140,20,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Posey,10,18129,65,46,0,111,46,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Fulton,2,18049,38,55,0,93,55,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Hancock,5,18059,254,240,0,494,240,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Howard,6,18067,432,149,0,581,149,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Hendricks,5,18063,430,370,0,800,370,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Henry,6,18065,195,158,0,353,158,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Floyd,9,18043,469,73,0,542,73,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Huntington,3,18069,205,59,0,264,59,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Jackson,8,18071,310,6,0,316,6,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Jasper,1,18073,232,18,0,250,18,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Jefferson,9,18077,154,27,0,181,27,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Jennings,9,18079,249,16,0,265,16,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Harrison,9,18061,255,19,0,274,19,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Fayette,6,18041,181,89,0,270,89,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Decatur,9,18031,31,108,0,139,108,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Dubois,10,18037,215,146,0,361,146,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Adams,3,18001,88,100,0,188,100,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Allen,3,18003,1349,928,0,2277,928,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Bartholomew,8,18005,430,28,0,458,28,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Benton,4,18007,40,8,0,48,8,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Blackford,6,18009,48,40,0,88,40,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Boone,5,18011,391,145,0,536,145,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Brown,8,18013,106,15,0,121,15,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Carroll,4,18015,113,31,0,144,31,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Elkhart,2,18039,542,502,0,1044,502,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Cass,4,18017,166,37,0,203,37,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Clay,7,18021,121,51,0,172,51,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-02-03,Clinton,4,18023,257,24,0,281,24,0,0,0,0,0,0,0,2022-01-11 05:00:00
