county_name,gender,gender_display,administered_count,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_display,report_date,administered_count_pct,persons_fully_vaccinated_pct
Jasper,Female,Female,3120,0,1462,1462,2021-05-27,0.5537806176783813,0.5565283593452608
Jasper,Unknown,Unknown,13,0,10,10,2021-05-27,0.0023074192403265,0.0038066235249333
Jasper,Male,Male,2500,0,1154,1154,2021-05-27,0.4437344692935747,0.4392843547773125
Henry,Unknown,Unknown,25,0,16,16,2021-05-27,0.000646579593948,0.0008582309714101
Henry,Other,Other,3,0,1,<10,2021-05-27,7.75895512737618e-05,5.36394357131363e-05
Henry,Female,Female,21552,0,10366,10366,2021-05-27,0.5574033363507048,0.5560263906023709
Henry,Male,Male,17080,0,8254,8254,2021-05-27,0.4417431785852838,0.442739902376227
Clay,Male,Male,3017,0,1534,1534,2021-05-27,0.4565677966101695,0.4570917759237187
Clay,Unknown,Unknown,5,0,1,<10,2021-05-27,0.0007566585956416,0.0002979737783075
Clay,Female,Female,3586,0,1819,1819,2021-05-27,0.5426755447941889,0.5420143027413588
Logan,Female,Female,10614,0,5469,5469,2021-05-27,0.5683534136546184,0.5671471533755056
Logan,Other,Other,1,0,1,<10,2021-05-27,5.35475234270415e-05,0.0001037021673752
Logan,Unknown,Unknown,28,0,14,14,2021-05-27,0.0014993306559571,0.0014518303432541
Logan,Male,Male,8032,0,4160,4160,2021-05-27,0.4300937081659973,0.4314010162812403
Cumberland,Male,Male,2414,0,1228,1228,2021-05-27,0.4409937888198758,0.443001443001443
Cumberland,Female,Female,3051,0,1540,1540,2021-05-27,0.5573620752648886,0.5555555555555556
Cumberland,Unknown,Unknown,9,0,1,<10,2021-05-27,0.0016441359152356,0.0003607503607503
Gallatin,Female,Female,1631,0,825,825,2021-05-27,0.5671070931849791,0.5631399317406144
Gallatin,Male,Male,1245,0,640,640,2021-05-27,0.4328929068150208,0.4368600682593856
Perry,Male,Male,5085,0,2494,2494,2021-05-27,0.4330239291492804,0.4321608040201005
Perry,Female,Female,6638,0,3263,3263,2021-05-27,0.5652729285531806,0.5654132732628661
Perry,Unknown,Unknown,19,0,14,14,2021-05-27,0.001617985182662,0.0024259227170334
Richland,Female,Female,5226,0,2599,2599,2021-05-27,0.5621168118747983,0.5597673917725609
Richland,Unknown,Unknown,17,0,11,11,2021-05-27,0.0018285468430676,0.0023691578720654
Richland,Male,Male,4053,0,2032,2032,2021-05-27,0.43594707970313,0.4376480723670041
Williamson,Male,Male,18475,0,9207,9207,2021-05-27,0.4322041828475179,0.4325784626949821
Williamson,Unknown,Unknown,84,0,54,54,2021-05-27,0.0019650961493473,0.002537117083255
Williamson,Female,Female,24185,0,12021,12021,2021-05-27,0.5657839329995789,0.5647904529223831
Kendall,Other,Other,1,0,1,<10,2021-05-27,8.731946700197342e-06,1.9368959305816497e-05
Kendall,Female,Female,62385,0,28354,28354,2021-05-27,0.5447424948918111,0.549187472157121
Kendall,Male,Male,51818,0,23131,23131,2021-05-27,0.4524720141108259,0.4480233977028414
Kendall,Unknown,Unknown,308,0,138,138,2021-05-27,0.0026894395836607,0.0026729163842026
St. Clair,Male,Male,84126,0,40510,40510,2021-05-27,0.4399435205522435,0.4404409846046795
St. Clair,Unknown,Unknown,122,0,60,60,2021-05-27,0.0006380085765087,0.0006523440897625
St. Clair,Female,Female,106969,0,51405,51405,2021-05-27,0.5594027821357599,0.5588957989040619
Monroe,Female,Female,15701,0,7693,7693,2021-05-27,0.5388681058448022,0.5378215883668904
Monroe,Unknown,Unknown,22,0,14,14,2021-05-27,0.0007550537117754,0.0009787472035794
Monroe,Male,Male,13414,0,6597,6597,2021-05-27,0.4603768404434225,0.4611996644295302
Livingston,Male,Male,10278,0,4946,4946,2021-05-27,0.4456681987685369,0.4478449837015574
Livingston,Female,Female,12764,0,6092,6092,2021-05-27,0.5534645737576966,0.5516117348786671
Livingston,Unknown,Unknown,17,0,1,<10,2021-05-27,0.0007371433527014,9.054690329590728e-05
Macon,Male,Male,29933,0,14830,14830,2021-05-27,0.4306162964667971,0.4337018190325788
Macon,Female,Female,39516,0,19321,19321,2021-05-27,0.5684773851996777,0.5650406504065041
Macon,Unknown,Unknown,58,0,41,41,2021-05-27,0.0008343883070548,0.001199040767386
DuPage,Female,Female,518507,0,242399,242399,2021-05-27,0.538607844766693,0.5394016266675568
DuPage,Male,Male,441704,0,205835,205835,2021-05-27,0.458827440063157,0.4580370951411373
DuPage,Other,Other,33,0,16,16,2021-05-27,3.4279303610753314e-05,3.5604214648909066e-05
DuPage,Unknown,Unknown,2390,0,1106,1106,2021-05-27,0.0024826525948394,0.0024611413376058
Wabash,Unknown,Unknown,14,0,1,<10,2021-05-27,0.0020892404118788,0.0002901915264074
Wabash,Male,Male,2938,0,1517,1517,2021-05-27,0.4384420235785704,0.4402205455600696
Wabash,Female,Female,3749,0,1920,1920,2021-05-27,0.5594687360095508,0.5571677307022634
LaSalle,Male,Male,37053,0,16846,16846,2021-05-27,0.4444137931034482,0.4414454547836797
LaSalle,Female,Female,46176,0,21252,21252,2021-05-27,0.5538350824587707,0.556903645082676
LaSalle,Other,Other,5,0,1,<10,2021-05-27,5.997001499250375e-05,2.6204764026099943e-05
LaSalle,Unknown,Unknown,135,0,57,57,2021-05-27,0.0016191904047976,0.0014936715494876
Christian,Female,Female,11049,0,5557,5557,2021-05-27,0.575318927362666,0.5778910149750416
Christian,Unknown,Unknown,8,0,1,<10,2021-05-27,0.0004165581879718,0.0001039933444259
Christian,Male,Male,8147,0,4053,4053,2021-05-27,0.4242124446758656,0.4214850249584027
Christian,Other,Other,1,0,1,<10,2021-05-27,5.206977349648529e-05,0.0001039933444259
Cook,Unknown,Unknown,7221,0,3307,3307,2021-05-27,0.0030920723307699,0.0030576402635839
Cook,Other,Other,54,0,24,24,2021-05-27,2.312310010546703e-05,2.2190313373454653e-05
Cook,Female,Female,1283320,0,595549,595549,2021-05-27,0.549524756061999,0.550642455801981
Cook,Male,Male,1044522,0,482555,482555,2021-05-27,0.4472701253400487,0.4461686112469754
Stephenson,Female,Female,17664,0,8702,8702,2021-05-27,0.5694941483702486,0.5651750340975514
Stephenson,Male,Male,13328,0,6683,6683,2021-05-27,0.4296998420221169,0.4340455932973956
Stephenson,Unknown,Unknown,21,0,10,10,2021-05-27,0.0006770480704129,0.0006494771708774
Stephenson,Other,Other,4,0,1,<10,2021-05-27,0.0001289615372215,6.494771708774437e-05
Whiteside,Female,Female,22774,0,11035,11035,2021-05-27,0.5540175639185541,0.5549967308756224
Whiteside,Unknown,Unknown,34,0,12,12,2021-05-27,0.0008271097380008,0.0006035306543278
Whiteside,Male,Male,18297,0,8834,8834,2021-05-27,0.4451066728294451,0.4442991500276618
Mason,Female,Female,5400,0,2670,2670,2021-05-27,0.5544147843942505,0.5509698720594305
Mason,Unknown,Unknown,22,0,11,11,2021-05-27,0.0022587268993839,0.0022699133305819
Mason,Male,Male,4317,0,2164,2164,2021-05-27,0.443223819301848,0.4465538588526619
Wayne,Unknown,Unknown,3,0,1,<10,2021-05-27,0.0003485940041831,0.0002343566908835
Wayne,Female,Female,4838,0,2395,2395,2021-05-27,0.5621659307459912,0.5612842746660417
Wayne,Male,Male,3765,0,1870,1870,2021-05-27,0.4374854752498257,0.4382470119521912
Ogle,Other,Other,14,0,1,<10,2021-05-27,0.0003689064558629,5.469861065528935e-05
Ogle,Male,Male,16826,0,8073,8073,2021-05-27,0.4433728590250329,0.4415818838201509
Ogle,Female,Female,20915,0,10101,10101,2021-05-27,0.5511198945981555,0.5525106662290777
Ogle,Unknown,Unknown,195,0,101,101,2021-05-27,0.0051383399209486,0.0055245596761842
Lawrence,Male,Male,3122,0,1611,1611,2021-05-27,0.4484343579431198,0.4487465181058496
Lawrence,Unknown,Unknown,19,0,10,10,2021-05-27,0.0027291008330939,0.0027855153203342
Lawrence,Female,Female,3821,0,1969,1969,2021-05-27,0.5488365412237862,0.5484679665738161
Madison,Unknown,Unknown,399,0,205,205,2021-05-27,0.0019962876055055,0.002097229610836
Madison,Female,Female,110159,0,53897,53897,2021-05-27,0.5511504920673834,0.5513872406596554
Madison,Male,Male,89288,0,43628,43628,2021-05-27,0.4467281396500743,0.4463313827392888
Rock Island,Male,Male,44706,0,20382,20382,2021-05-27,0.4419860007118282,0.4405490111315249
Rock Island,Unknown,Unknown,214,0,87,87,2021-05-27,0.002115711630482,0.0018804711985302
Rock Island,Female,Female,56208,0,25781,25781,2021-05-27,0.5557005575987661,0.5572462984977845
Rock Island,Other,Other,7,0,1,<10,2021-05-27,6.920552062324514e-05,2.1614611477358694e-05
Montgomery,Female,Female,10505,0,5026,5026,2021-05-27,0.5684523809523809,0.5700998185117967
Montgomery,Unknown,Unknown,11,0,1,<10,2021-05-27,0.000595238095238,0.0001134301270417
Montgomery,Male,Male,7963,0,3783,3783,2021-05-27,0.4308982683982684,0.4291061705989111
Hamilton,Male,Male,1407,0,738,738,2021-05-27,0.4068825910931174,0.4122905027932961
Hamilton,Female,Female,2047,0,1050,1050,2021-05-27,0.5919606709080393,0.5865921787709497
Hamilton,Unknown,Unknown,4,0,1,<10,2021-05-27,0.0011567379988432,0.000558659217877
Jefferson,Male,Male,8984,0,4311,4311,2021-05-27,0.4377954290726573,0.4360712118146874
Jefferson,Unknown,Unknown,43,0,22,22,2021-05-27,0.0020954144534866,0.0022253692089823
Jefferson,Female,Female,11493,0,5552,5552,2021-05-27,0.5600604259051704,0.5616022658304674
Jackson,Male,Male,17765,0,8842,8842,2021-05-27,0.4541271504895319,0.4559847351864267
Jackson,Female,Female,21098,0,10403,10403,2021-05-27,0.5393287149467011,0.5364859986591718
Jackson,Other,Other,5,0,1,<10,2021-05-27,0.0001278151281985,5.157031612603785e-05
Jackson,Unknown,Unknown,247,0,142,142,2021-05-27,0.0063140673330095,0.0073229848898973
Lee,Female,Female,13924,0,6856,6856,2021-05-27,0.5551391436089625,0.5535281769740029
Lee,Unknown,Unknown,28,0,15,15,2021-05-27,0.0011163384100151,0.0012110447279186
Lee,Other,Other,2,0,1,<10,2021-05-27,7.973845785822502e-05,8.073631519457452e-05
Lee,Male,Male,11125,0,5512,5512,2021-05-27,0.4435451718363767,0.4450185693524947
McLean,Female,Female,80360,0,38112,38112,2021-05-27,0.5469233858069434,0.5478223372143165
McLean,Unknown,Unknown,270,0,132,132,2021-05-27,0.0018375972395205,0.001897369555843
McLean,Male,Male,66288,0,31320,31320,2021-05-27,0.4511505400494109,0.4501940491591203
McLean,Other,Other,4,0,1,<10,2021-05-27,2.7223662807712462e-05,1.4374011786689665e-05
Moultrie,Female,Female,4421,0,2335,2335,2021-05-27,0.5712624370073653,0.5670228266148616
Moultrie,Unknown,Unknown,6,0,1,<10,2021-05-27,0.0007752939656286,0.0002428363283147
Moultrie,Male,Male,3312,0,1779,1779,2021-05-27,0.427962269027006,0.4320058280718795
Kankakee,Female,Female,36948,0,18103,18103,2021-05-27,0.5541341092130719,0.5535408512720157
Kankakee,Other,Other,4,0,1,<10,2021-05-27,5.999070144127661e-05,3.057729941291585e-05
Kankakee,Male,Male,29661,0,14568,14568,2021-05-27,0.4448460488624263,0.4454500978473581
Kankakee,Unknown,Unknown,63,0,30,30,2021-05-27,0.0009448535477001,0.0009173189823874
Bureau,Unknown,Unknown,29,0,11,11,2021-05-27,0.0011794371238002,0.0009604470444425
Bureau,Female,Female,13990,0,6549,6549,2021-05-27,0.5689767366194892,0.5718152449139964
Bureau,Male,Male,10566,0,4891,4891,2021-05-27,0.4297218155197657,0.4270496813062079
Effingham,Unknown,Unknown,91,0,42,42,2021-05-27,0.0043222190557613,0.0041168398353264
Effingham,Female,Female,11875,0,5749,5749,2021-05-27,0.5640258383205091,0.5635169574593217
Effingham,Male,Male,9087,0,4411,4411,2021-05-27,0.4316044457110288,0.4323662027053518
Vermilion,Unknown,Unknown,21,0,1,<10,2021-05-27,0.0005444222642781,5.644615037254459e-05
Vermilion,Female,Female,21964,0,10103,10103,2021-05-27,0.5694138386954606,0.570275457213818
Vermilion,Male,Male,16587,0,7606,7606,2021-05-27,0.4300158141705338,0.4293294197335742
De Witt,Male,Male,4490,0,2207,2207,2021-05-27,0.4355840124175398,0.4363384737050217
De Witt,Female,Female,5815,0,2848,2848,2021-05-27,0.5641249514939852,0.5630684064847766
De Witt,Unknown,Unknown,3,0,1,<10,2021-05-27,0.0002910360884749,0.0001977066034005
Douglas,Unknown,Unknown,3,0,1,<10,2021-05-27,0.0002494802494802,0.0001736412571627
Douglas,Female,Female,6838,0,3263,3263,2021-05-27,0.5686486486486486,0.5665914221218962
Douglas,Male,Male,5184,0,2495,2495,2021-05-27,0.4311018711018711,0.4332349366209411
Chicago,Female,Female,1292048,0,588929,588929,2021-05-27,0.5346331774734142,0.5347657824866247
Chicago,Unknown,Unknown,15734,0,7455,7455,2021-05-27,0.0065105308892291,0.0067693710250943
Chicago,Male,Male,1108506,0,504691,504691,2021-05-27,0.4586858112301899,0.458275068011521
Chicago,Other,Other,412,0,209,209,2021-05-27,0.0001704804071667,0.0001897784767598
Marion,Other,Other,2,0,1,<10,2021-05-27,9.6399479442811e-05,9.653441451877596e-05
Marion,Male,Male,8984,0,4517,4517,2021-05-27,0.433026461657107,0.4360459503813109
Marion,Female,Female,11736,0,5825,5825,2021-05-27,0.565672145370415,0.5623129645718699
Marion,Unknown,Unknown,22,0,14,14,2021-05-27,0.0010603942738709,0.0013514818032628
Winnebago,Unknown,Unknown,1872,0,913,913,2021-05-27,0.0087457018986395,0.0089018456948412
Winnebago,Female,Female,117223,0,56335,56335,2021-05-27,0.5476481910599492,0.5492721546756628
Winnebago,Other,Other,153,0,77,77,2021-05-27,0.0007147929436388,0.0007507580706492
Winnebago,Male,Male,94798,0,45237,45237,2021-05-27,0.4428819703991628,0.4410654914540331
Grundy,Male,Male,17789,0,8257,8257,2021-05-27,0.452842196369931,0.450070860132999
Grundy,Other,Other,1,0,1,<10,2021-05-27,2.545630425374844e-05,5.450779461462989e-05
Grundy,Female,Female,21355,0,10006,10006,2021-05-27,0.543619377338798,0.5454049929139867
Grundy,Unknown,Unknown,137,0,83,83,2021-05-27,0.0034875136827635,0.0045241469530142
Jo Daviess,Female,Female,7890,0,4116,4116,2021-05-27,0.5381991814461119,0.5357282311597032
Jo Daviess,Unknown,Unknown,68,0,16,16,2021-05-27,0.0046384720327421,0.0020825198490173
Jo Daviess,Male,Male,6701,0,3550,3550,2021-05-27,0.4570941336971351,0.4620590915007159
Lake,Unknown,Unknown,2686,0,1267,1267,2021-05-27,0.0044452020448591,0.004587770531812
Lake,Other,Other,44,0,18,18,2021-05-27,7.281790393663518e-05,6.517748190419635e-05
Lake,Female,Female,325896,0,149325,149325,2021-05-27,0.5393423550303105,0.5407015269635622
Lake,Male,Male,275599,0,125547,125547,2021-05-27,0.4561032160689254,0.4546020733681188
Franklin,Unknown,Unknown,31,0,17,17,2021-05-27,0.0014849588043686,0.001654984423676
Franklin,Female,Female,11814,0,5791,5791,2021-05-27,0.5659130101552021,0.5637655763239875
Franklin,Male,Male,9030,0,4463,4463,2021-05-27,0.4325541291435141,0.4344820872274143
Will,Male,Male,270771,0,122387,122387,2021-05-27,0.4535368102629555,0.4517025532762986
Will,Other,Other,11,0,1,<10,2021-05-27,1.8424812527532533e-05,3.690772331017989e-06
Will,Unknown,Unknown,1731,0,799,799,2021-05-27,0.0028993954986508,0.0029489270924833
Will,Female,Female,324462,0,147733,147733,2021-05-27,0.5434683202098418,0.5452488687782805
DeKalb,Male,Male,35731,0,16084,16084,2021-05-27,0.4509781648365518,0.4466040984061754
DeKalb,Female,Female,43224,0,19801,19801,2021-05-27,0.5455509276789096,0.5498139612372966
DeKalb,Unknown,Unknown,270,0,126,126,2021-05-27,0.0034078000757288,0.0034986394180041
White,Female,Female,4320,0,2179,2179,2021-05-27,0.570975416336241,0.5637774902975421
White,Unknown,Unknown,4,0,1,<10,2021-05-27,0.000528680941052,0.0002587322121604
White,Male,Male,3242,0,1684,1684,2021-05-27,0.4284959027227068,0.4357050452781371
Kane,Female,Female,244731,0,112640,112640,2021-05-27,0.5381376244024505,0.5400869777856626
Kane,Male,Male,206946,0,94494,94494,2021-05-27,0.4550523996534542,0.4530804232854971
Kane,Unknown,Unknown,3014,0,1382,1382,2021-05-27,0.0066274677092357,0.0066264222594086
Kane,Other,Other,10,0,1,<10,2021-05-27,2.1988943958977428e-05,4.794806265852828e-06
Carroll,Female,Female,4975,0,2585,2585,2021-05-27,0.5477868310944726,0.5462806424344886
Carroll,Unknown,Unknown,13,0,1,<10,2021-05-27,0.0014314027747192,0.000211327134404
Carroll,Male,Male,4094,0,2141,2141,2021-05-27,0.4507817661308081,0.4524513947590871
McHenry,Other,Other,4,0,1,<10,2021-05-27,1.5072612309802471e-05,8.239404126293587e-06
McHenry,Male,Male,120442,0,54745,54745,2021-05-27,0.4538438929543074,0.4510661788939424
McHenry,Female,Female,144033,0,66216,66216,2021-05-27,0.5427383922044449,0.5455803836266562
McHenry,Unknown,Unknown,866,0,388,388,2021-05-27,0.0032632205650722,0.0031968888010019
Edgar,Unknown,Unknown,14,0,1,<10,2021-05-27,0.0014835223058175,0.0002111932418162
Edgar,Female,Female,5343,0,2680,2680,2021-05-27,0.5661756914273604,0.5659978880675819
Edgar,Male,Male,4079,0,2046,2046,2021-05-27,0.4322348203878351,0.4321013727560718
Clark,Male,Male,3953,0,1907,1907,2021-05-27,0.4406420688886411,0.441946697566628
Clark,Unknown,Unknown,5,0,1,<10,2021-05-27,0.0005573514658343,0.0002317497103128
Clark,Female,Female,5013,0,2407,2407,2021-05-27,0.5588005796455244,0.5578215527230591
Edwards,Male,Male,1270,0,657,657,2021-05-27,0.4316791298436437,0.4308196721311475
Edwards,Female,Female,1667,0,865,865,2021-05-27,0.5666213460231135,0.5672131147540984
Edwards,Unknown,Unknown,5,0,1,<10,2021-05-27,0.0016995241332426,0.000655737704918
Boone,Other,Other,4,0,1,<10,2021-05-27,9.760382606998194e-05,5.243563525772115e-05
Boone,Female,Female,22335,0,10362,10362,2021-05-27,0.5449953638182616,0.5433380525405065
Boone,Unknown,Unknown,177,0,85,85,2021-05-27,0.0043189693035967,0.0044570289969062
Boone,Male,Male,18462,0,8618,8618,2021-05-27,0.4504904592260016,0.4518903046510408
Pope,Male,Male,787,0,387,387,2021-05-27,0.4453876627051499,0.4463667820069204
Pope,Female,Female,980,0,480,480,2021-05-27,0.55461233729485,0.5536332179930796
Johnson,Male,Male,2577,0,1260,1260,2021-05-27,0.4492677824267782,0.445859872611465
Johnson,Unknown,Unknown,6,0,1,<10,2021-05-27,0.0010460251046025,0.0003538570417551
Johnson,Female,Female,3151,0,1561,1561,2021-05-27,0.5493375174337517,0.5523708421797594
Johnson,Other,Other,1,0,1,<10,2021-05-27,0.0001743375174337,0.0003538570417551
Henderson,Male,Male,1035,0,551,551,2021-05-27,0.4135037954454654,0.4258114374034003
Henderson,Female,Female,1468,0,743,743,2021-05-27,0.5864962045545346,0.5741885625965997
Shelby,Male,Male,4478,0,2552,2552,2021-05-27,0.4346306900902649,0.4428249175776505
Shelby,Female,Female,5820,0,3207,3207,2021-05-27,0.5648840143647481,0.5564809994794377
Shelby,Unknown,Unknown,5,0,1,<10,2021-05-27,0.0004852955449868,0.0001735207357279
Fayette,Male,Male,3637,0,1873,1873,2021-05-27,0.419734564339296,0.4243316719528772
Fayette,Unknown,Unknown,10,0,1,<10,2021-05-27,0.0011540680900173,0.0002265518803806
Fayette,Female,Female,5017,0,2534,2534,2021-05-27,0.5789959607616849,0.5740824648844586
Pulaski,Male,Male,943,0,473,473,2021-05-27,0.4377901578458681,0.444967074317968
Pulaski,Female,Female,1209,0,590,590,2021-05-27,0.5612813370473537,0.555032925682032
Pulaski,Unknown,Unknown,2,0,1,<10,2021-05-27,0.000928505106778,0.0009407337723424
Massac,Unknown,Unknown,3,0,1,<10,2021-05-27,0.0004248088360237,0.0002955082742316
Massac,Female,Female,3912,0,1869,1869,2021-05-27,0.5539507221750213,0.5523049645390071
Massac,Male,Male,3147,0,1514,1514,2021-05-27,0.4456244689889549,0.4473995271867612
Alexander,Male,Male,628,0,294,294,2021-05-27,0.400765794511806,0.3989145183175034
Alexander,Female,Female,939,0,443,443,2021-05-27,0.599234205488194,0.6010854816824966
Illinois,Unknown,Unknown,46207,0,21488,21488,2021-05-26,0.004157780232876,0.0041520988310821
Illinois,Other,Other,906,0,440,440,2021-05-26,8.15233382601264e-05,8.5020638760059e-05
Illinois,Female,Female,6034314,0,2812025,2812025,2021-05-26,0.5429772863022255,0.5433640038846703
Illinois,Male,Male,5031955,0,2341261,2341261,2021-05-26,0.4527834101266383,0.4523988766454875
Adams,Unknown,Unknown,93,0,54,54,2021-05-26,0.0020298585646935,0.0021930715184989
Adams,Male,Male,20396,0,11006,11006,2021-05-26,0.4451719923170945,0.4469804654185111
Adams,Female,Female,25324,0,13562,13562,2021-05-26,0.5527326698096735,0.5507858506274621
Adams,Other,Other,2,0,1,<10,2021-05-26,4.365287235900122e-05,4.06124355277586e-05
Champaign,Unknown,Unknown,108,0,56,56,2021-05-26,0.0005796759182227,0.0006387371254548
Champaign,Female,Female,99087,0,46625,46625,2021-05-26,0.5318365528605397,0.5318056870416206
Champaign,Male,Male,87099,0,40984,40984,2021-05-26,0.4674925259378136,0.4674643276721453
Champaign,Other,Other,15,0,1,<10,2021-05-26,8.051054419760508e-05,1.1406020097407412e-05
Cass,Male,Male,4229,0,2045,2045,2021-05-26,0.4520577231427044,0.4545454545454545
Cass,Other,Other,2,0,1,<10,2021-05-26,0.0002137894174238,0.0002222716159146
Cass,Female,Female,5095,0,2438,2438,2021-05-26,0.5446285408872261,0.5418981995999111
Cass,Unknown,Unknown,29,0,15,15,2021-05-26,0.0030999465526456,0.0033340742387197
