county_name,age_group,administered_count,administered_count_display,persons_fully_vaccinated,persons_fully_vaccinated_display,population_administered,population_fully_vaccinated,report_date,total_administered_population,total_population_fully_vaccinated,sort_administered_population,sort_population_fully_vaccinated,administered_count_pct,persons_fully_vaccinated_pct
Will,16-64,504746,504746,245316,245316,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.7368479446195441,0.740585546693394
Will,65+,151232,151232,73878,73878,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.22077438624714785,0.2230306177282141
DeKalb,16-64,64145,64145,31272,31272,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.7154089803930316,0.7172312561638494
DeKalb,65+,22676,22676,11111,11111,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.2529053556690683,0.25483360473383637
White,16-64,4073,4073,2158,2158,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5109131961866533,0.5180028804608737
White,65+,3777,3777,1956,1956,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.47378324134470645,0.46951512241958715
Kane,16-64,381309,381309,186534,186534,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.7287542476215231,0.7317239647895059
Kane,65+,121156,121156,59935,59935,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.23155223093300512,0.2351092874739138
Carroll,16-64,5123,5123,2743,2743,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5272203354944942,0.5343853496980323
Carroll,65+,4514,4514,2358,2358,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.46454667078316353,0.45938047925189945
McHenry,16-64,218426,218426,106168,106168,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.7148500270000491,0.7160740301084552
McHenry,65+,76395,76395,37762,37762,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.2500204545826447,0.25469432903469486
Edgar,16-64,5355,5355,2902,2902,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.512489233419466,0.5331618592687856
Edgar,65+,4967,4967,2489,2489,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4753564934443487,0.4572845857064119
Clark,16-64,5401,5401,2745,2745,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5504484304932735,0.5558930741190765
Clark,65+,4281,4281,2145,2145,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.43630248675091726,0.43438639125151884
